event_id,match_id,timestamp,event_type,player_id,x_coord,y_coord
67,1002,2025-07-01 00:01:06,goal,509,69.69464327654642,23.475925156570412
68,1002,2025-07-01 00:01:07,pass,505,53.011939332305786,32.42491755058886
69,1002,2025-07-01 00:01:08,pass,509,21.111724265367286,22.446302204081476
70,1001,2025-07-01 00:01:09,shot,501,58.372429231081796,35.30471636890042
71,1003,2025-07-01 00:01:10,goal,507,54.16001786391157,42.15992804750202
72,1002,2025-07-01 00:01:11,goal,501,36.22349605997845,29.795540735364046
73,1002,2025-07-01 00:01:12,goal,503,89.3639826470841,22.027110222634516
74,1002,2025-07-01 00:01:13,pass,502,60.321920859258604,34.30423128140781
75,1002,2025-07-01 00:01:14,shot,508,75.80440630410213,57.227411463420424
76,1002,2025-07-01 00:01:15,goal,501,46.777410415470904,34.724530996525644
77,1002,2025-07-01 00:01:16,pass,502,17.499664007416726,10.902293969587326
78,1003,2025-07-01 00:01:17,shot,506,3.5279788121550766,58.38197066701848
79,1003,2025-07-01 00:01:18,goal,503,29.72244461222482,17.78028706198112
80,1002,2025-07-01 00:01:19,pass,505,76.95744129385292,18.243052889200463
81,1003,2025-07-01 00:01:20,pass,502,39.80312021402831,45.12505372253287
82,1001,2025-07-01 00:01:21,pass,500,70.82395871506563,23.699889449308124
83,1002,2025-07-01 00:01:22,pass,505,26.671109131032324,37.460434348093564
84,1001,2025-07-01 00:01:23,pass,503,36.74833413545908,36.376804988513726
85,1001,2025-07-01 00:01:24,shot,501,39.63018392561942,36.60152212716285
86,1002,2025-07-01 00:01:25,goal,506,54.5031416452798,51.66497002854672
87,1003,2025-07-01 00:01:26,pass,509,22.95626264003937,25.97832222568326
88,1001,2025-07-01 00:01:27,goal,504,34.11259000257932,30.508193892517593
89,1002,2025-07-01 00:01:28,pass,505,45.33698273792661,16.245217256850417
90,1001,2025-07-01 00:01:29,pass,505,23.142348891691874,41.20067646240386
91,1001,2025-07-01 00:01:30,goal,508,14.808140972661349,33.088837950139364
92,1001,2025-07-01 00:01:31,goal,501,50.5712426732932,48.8701853880842
93,1001,2025-07-01 00:01:32,shot,505,23.450274590578633,35.523919177824574
94,1003,2025-07-01 00:01:33,goal,508,74.29209532316432,55.96900336691263
95,1001,2025-07-01 00:01:34,goal,503,74.84200230081711,28.088491203367703
96,1001,2025-07-01 00:01:35,goal,505,38.33122702649939,33.52726661996662
97,1001,2025-07-01 00:01:36,pass,506,62.040369451150056,31.036585180545146
98,1003,2025-07-01 00:01:37,goal,500,51.38070001782364,19.589106025165734
99,1001,2025-07-01 00:01:38,tackle,504,71.35606699644364,0.6451794880342874
100,1001,2025-07-01 00:01:39,goal,503,40.83464974945578,33.36946723797033
101,1003,2025-07-01 00:01:40,pass,509,60.20868665538732,5.987557305403676
102,1003,2025-07-01 00:01:41,shot,501,56.23573107835294,36.96190620102635
103,1003,2025-07-01 00:01:42,shot,501,55.21619703827196,47.341200305262504
104,1001,2025-07-01 00:01:43,pass,501,37.68191701020574,29.107323718071996
105,1003,2025-07-01 00:01:44,tackle,506,73.71414549114442,35.72845905971961
106,1003,2025-07-01 00:01:45,pass,503,41.840765618613915,36.23822034392914
107,1001,2025-07-01 00:01:46,pass,505,41.717566599693534,44.25027281591214
108,1003,2025-07-01 00:01:47,tackle,506,35.596805309718846,28.52493935677545
109,1001,2025-07-01 00:01:48,pass,508,36.80448880909861,11.872474908154032
110,1002,2025-07-01 00:01:49,pass,501,45.20547712819903,3.737091332827287
111,1003,2025-07-01 00:01:50,shot,509,58.9949874236221,24.804424846947562
112,1002,2025-07-01 00:01:51,shot,508,65.6670669564251,5.55130751851247
113,1001,2025-07-01 00:01:52,pass,504,52.57278698365073,30.567825681866676
114,1003,2025-07-01 00:01:53,tackle,505,78.32543810967715,33.77177514361034
115,1001,2025-07-01 00:01:54,shot,505,52.35342795558318,22.085221379794632
116,1002,2025-07-01 00:01:55,shot,502,14.089023767968214,41.07325993337463
117,1001,2025-07-01 00:01:56,shot,509,26.910783573414907,32.40812985487926
118,1003,2025-07-01 00:01:57,shot,506,64.00042253317952,20.062995398596776
119,1003,2025-07-01 00:01:58,pass,506,43.49284986871904,23.171351186027188
120,1002,2025-07-01 00:01:59,pass,507,42.125189540382394,50.24938716041221
121,1001,2025-07-01 00:02:00,shot,504,30.71069613174066,4.4874909042545745
122,1003,2025-07-01 00:02:01,goal,501,41.99488737426336,26.389810582686202
123,1002,2025-07-01 00:02:02,pass,502,42.291779745465256,32.97672972191739
124,1003,2025-07-01 00:02:03,shot,508,59.811957135915,20.886562355413297
125,1003,2025-07-01 00:02:04,goal,505,45.10732936633415,19.165894224538995
126,1001,2025-07-01 00:02:05,pass,507,75.53002007735364,46.56726872671161
127,1003,2025-07-01 00:02:06,pass,507,36.90100592392738,60.62683136024884
128,1001,2025-07-01 00:02:07,pass,504,54.0886421974266,24.98432286936616
129,1003,2025-07-01 00:02:08,shot,500,16.884598790952957,30.381989102510655
130,1002,2025-07-01 00:02:09,pass,505,63.17971983557175,38.703294732925706
131,1003,2025-07-01 00:02:10,pass,506,21.584288830355355,14.721676508013406
132,1001,2025-07-01 00:02:11,shot,508,61.40050900094048,31.052988846814614
133,1001,2025-07-01 00:02:12,shot,501,13.187255906254734,53.00337602421049
134,1002,2025-07-01 00:02:13,pass,501,29.329280291939885,65.75275183432676
135,1003,2025-07-01 00:02:14,pass,509,66.75746456490779,11.278364496507326
136,1003,2025-07-01 00:02:15,goal,500,81.28648679429617,16.57795688039162
137,1002,2025-07-01 00:02:16,tackle,504,0.0,23.520120099338275
138,1003,2025-07-01 00:02:17,goal,501,28.20340738035435,24.43772290787269
139,1003,2025-07-01 00:02:18,shot,502,86.59079793580906,46.25506634217659
140,1001,2025-07-01 00:02:19,pass,501,52.840393226021064,30.51248410044623
141,1003,2025-07-01 00:02:20,pass,503,29.35725027460693,45.032034788632224
142,1003,2025-07-01 00:02:21,pass,502,79.5405872777146,33.62496425778632
143,1002,2025-07-01 00:02:22,pass,508,61.70840882014228,28.295406419923
144,1002,2025-07-01 00:02:23,shot,509,52.200374300850825,36.70255961717827
145,1001,2025-07-01 00:02:24,pass,501,11.656941162453741,0.0
146,1003,2025-07-01 00:02:25,pass,506,91.91974580937585,25.090014072456963
147,1003,2025-07-01 00:02:26,tackle,502,55.247619257201286,25.640421734179153
148,1003,2025-07-01 00:02:27,pass,509,43.80680642690813,9.114105109690804
149,1001,2025-07-01 00:02:28,pass,507,79.23484242162928,50.15489542962169
150,1001,2025-07-01 00:02:29,pass,503,31.666278276632205,26.32245086942116
151,1002,2025-07-01 00:02:30,shot,503,28.128890481393807,35.51927293082173
152,1001,2025-07-01 00:02:31,shot,508,30.535624632691587,42.97328449956808
153,1003,2025-07-01 00:02:32,pass,502,42.40180202129639,17.512003463772498
154,1003,2025-07-01 00:02:33,shot,506,50.53541465510071,34.27315436500492
155,1001,2025-07-01 00:02:34,goal,500,62.80282347984595,5.465978288395696
156,1003,2025-07-01 00:02:35,goal,506,24.979163548904673,38.18635380921909
157,1003,2025-07-01 00:02:36,tackle,509,56.06570674660454,21.70808557414574
158,1001,2025-07-01 00:02:37,goal,501,37.94879645105837,25.800337009960177
159,1001,2025-07-01 00:02:38,shot,505,47.8394212766292,46.8287540324434
160,1003,2025-07-01 00:02:39,pass,508,74.18287888130223,57.282366279752765
161,1003,2025-07-01 00:02:40,pass,505,59.85715249431692,19.19780924090173
162,1003,2025-07-01 00:02:41,pass,502,61.522138387998666,17.24835474219458
163,1002,2025-07-01 00:02:42,shot,500,37.67775719894101,40.342553015742
164,1002,2025-07-01 00:02:43,goal,503,88.5094023004082,39.63881070153161
165,1002,2025-07-01 00:02:44,shot,503,63.44161681202939,12.163283326010344
166,1001,2025-07-01 00:02:45,pass,507,41.50378327306054,29.64858085282178
167,1002,2025-07-01 00:02:46,shot,509,72.82182658453013,29.677935472636307
168,1001,2025-07-01 00:02:47,tackle,509,61.37890036965871,29.3737049065424
169,1001,2025-07-01 00:02:48,shot,506,24.739790524597755,39.92026446697861
170,1002,2025-07-01 00:02:49,goal,509,54.00049131883338,52.74846971287698
171,1002,2025-07-01 00:02:50,goal,506,30.63660838942203,26.507469342477815
172,1002,2025-07-01 00:02:51,tackle,506,9.199273362019554,56.96248261238415
173,1003,2025-07-01 00:02:52,goal,501,41.34616173670949,28.15243452674776
174,1002,2025-07-01 00:02:53,goal,508,72.68076555296281,54.51707562446867
175,1003,2025-07-01 00:02:54,pass,505,79.48716457790374,36.36881034451356
176,1001,2025-07-01 00:02:55,pass,501,39.785507673679525,46.28766666754534
177,1003,2025-07-01 00:02:56,shot,500,44.29176182312617,44.1871015858675
178,1002,2025-07-01 00:02:57,pass,500,77.92270611557154,17.815528287502993
179,1001,2025-07-01 00:02:58,tackle,500,63.41299707902725,35.47676592814082
180,1001,2025-07-01 00:02:59,pass,503,59.789449920903174,16.26449365006423
181,1001,2025-07-01 00:03:00,goal,503,52.789527905380616,28.458263618802977
182,1003,2025-07-01 00:03:01,pass,508,64.49568014349659,12.83797584719926
183,1002,2025-07-01 00:03:02,pass,500,49.40296305524542,26.973564389584553
184,1001,2025-07-01 00:03:03,tackle,502,80.59027472603076,30.911927818322784
185,1001,2025-07-01 00:03:04,pass,502,47.609064675804625,17.204022226167655
186,1001,2025-07-01 00:03:05,pass,507,47.291901376697,29.98989754389061
187,1003,2025-07-01 00:03:06,pass,501,8.889439564103519,42.060925036140226
188,1003,2025-07-01 00:03:07,shot,505,71.1619368135747,15.311160550287072
189,1002,2025-07-01 00:03:08,pass,503,30.74527538656946,43.33607651675361
190,1003,2025-07-01 00:03:09,shot,509,2.599322643559418,43.866222251805404
191,1001,2025-07-01 00:03:10,shot,505,46.422400567797574,15.715780293908201
192,1002,2025-07-01 00:03:11,goal,504,43.234619870656736,0.0
193,1001,2025-07-01 00:03:12,goal,508,58.99698292771201,46.35196773817028
194,1001,2025-07-01 00:03:13,shot,508,62.98275976091218,26.321746512153073
195,1003,2025-07-01 00:03:14,pass,500,33.4451475859744,30.004354391820844
196,1002,2025-07-01 00:03:15,goal,502,100.0,60.32547264832054
197,1003,2025-07-01 00:03:16,pass,500,45.973282335626706,36.37392674321619
198,1003,2025-07-01 00:03:17,shot,505,16.236009436425995,36.977654546352454
199,1002,2025-07-01 00:03:18,pass,502,81.6563383164166,29.877127335679162
200,1001,2025-07-01 00:03:19,goal,500,64.5681413142008,27.120433691013712
201,1001,2025-07-01 00:03:20,pass,505,58.17724027664259,29.053038071953303
202,1002,2025-07-01 00:03:21,pass,504,41.29391924244693,27.751840689015303
203,1001,2025-07-01 00:03:22,shot,507,50.916462320353084,4.722730009133343
204,1002,2025-07-01 00:03:23,shot,501,6.628440027864102,15.02757630436165
205,1002,2025-07-01 00:03:24,pass,507,44.57896997502659,29.146612708439065
206,1003,2025-07-01 00:03:25,shot,504,99.13567544048246,60.55659298178889
207,1002,2025-07-01 00:03:26,goal,507,30.91299468356835,9.178864687109282
208,1003,2025-07-01 00:03:27,tackle,509,53.5354562947346,22.212392651983162
209,1001,2025-07-01 00:03:28,shot,503,16.302120957079396,22.063001324404766
210,1001,2025-07-01 00:03:29,pass,503,39.58597490212,40.361834181957015
211,1001,2025-07-01 00:03:30,pass,509,24.696164435268248,31.399420794809103
212,1001,2025-07-01 00:03:31,goal,503,58.54640374200501,20.355854731050968
213,1003,2025-07-01 00:03:32,goal,505,54.31665555289502,47.31293363371326
214,1001,2025-07-01 00:03:33,pass,503,23.940459134198985,15.114378567059546
215,1002,2025-07-01 00:03:34,pass,508,51.765712966762905,22.38834143066382
216,1002,2025-07-01 00:03:35,goal,508,52.475255144664075,13.325324384053651
217,1002,2025-07-01 00:03:36,pass,502,53.498454888212976,44.891085217525266
218,1003,2025-07-01 00:03:37,pass,506,67.0786035661368,29.273036184162017
219,1001,2025-07-01 00:03:38,pass,504,81.30088429094789,19.322073244855446
220,1001,2025-07-01 00:03:39,pass,508,37.723098582580846,36.69050036849648
221,1001,2025-07-01 00:03:40,pass,501,43.87289358912437,53.68270506222646
222,1003,2025-07-01 00:03:41,goal,502,46.53475125426976,0.0
223,1002,2025-07-01 00:03:42,pass,509,23.95788222080446,39.239594067455954
224,1002,2025-07-01 00:03:43,pass,504,29.844125802927547,56.00538919458813
225,1001,2025-07-01 00:03:44,pass,504,61.264838797898506,53.32423349090702
226,1002,2025-07-01 00:03:45,pass,509,88.49911590205468,26.25253295814625
227,1002,2025-07-01 00:03:46,pass,506,29.207225278485737,31.44515798436185
228,1003,2025-07-01 00:03:47,pass,507,95.86411526428067,33.12043207875158
229,1003,2025-07-01 00:03:48,goal,507,38.67292970603425,26.130539925354448
230,1003,2025-07-01 00:03:49,pass,500,74.23801547710548,43.85919697732717
231,1003,2025-07-01 00:03:50,pass,500,58.58740767755904,5.908060317564907
232,1001,2025-07-01 00:03:51,pass,502,53.89550126251968,38.633473668534684
233,1003,2025-07-01 00:03:52,shot,500,41.4598375738931,28.860761074338217
234,1002,2025-07-01 00:03:53,goal,500,50.316893354207636,45.16258446287658
235,1001,2025-07-01 00:03:54,pass,509,35.78163828314011,46.648753576249966
236,1002,2025-07-01 00:03:55,tackle,507,68.91349695902424,31.650575396762367
237,1002,2025-07-01 00:03:56,pass,500,72.35727627133552,20.661879041521985
238,1002,2025-07-01 00:03:57,goal,508,36.99000934094836,45.57316545366023
239,1003,2025-07-01 00:03:58,pass,501,17.19063324564805,10.890445487217796
240,1003,2025-07-01 00:03:59,shot,508,43.44302105358512,14.208208780359012
241,1001,2025-07-01 00:04:00,shot,506,89.76912957012185,28.852759791645703
242,1001,2025-07-01 00:04:01,pass,508,54.63911543212769,22.203285604437013
243,1003,2025-07-01 00:04:02,goal,502,73.0691241129313,26.772239251323743
244,1002,2025-07-01 00:04:03,goal,500,31.44386874293863,25.44187047010515
245,1001,2025-07-01 00:04:04,pass,500,40.27589173576475,29.60260461413053
246,1003,2025-07-01 00:04:05,pass,509,43.78550617093489,52.311403320894634
247,1003,2025-07-01 00:04:06,pass,505,26.57804362302539,12.675955246615302
248,1003,2025-07-01 00:04:07,goal,506,53.33713411586537,23.0031335799039
249,1002,2025-07-01 00:04:08,shot,508,33.63157277051353,42.36956549373536
250,1003,2025-07-01 00:04:09,pass,505,68.97884103094725,30.54842825245644
251,1003,2025-07-01 00:04:10,shot,504,51.78418464882034,15.440874609211722
252,1003,2025-07-01 00:04:11,goal,501,79.61767182592133,28.694762352767153
253,1003,2025-07-01 00:04:12,shot,501,16.45214789855426,7.39068085052358
254,1001,2025-07-01 00:04:13,goal,507,39.37836395990815,45.484403411129215
255,1001,2025-07-01 00:04:14,goal,500,41.85167790610225,31.775022337591306
256,1003,2025-07-01 00:04:15,pass,507,59.264286006323125,63.004980692022194
257,1002,2025-07-01 00:04:16,pass,509,41.5595121188349,13.198010346152607
258,1001,2025-07-01 00:04:17,goal,506,84.4482784627053,20.02659252333424
259,1003,2025-07-01 00:04:18,pass,506,46.318091258251606,32.567186926255154
260,1001,2025-07-01 00:04:19,tackle,504,31.89165890499276,49.756991493296916
261,1001,2025-07-01 00:04:20,pass,502,46.78130115369912,22.72157866216638
262,1002,2025-07-01 00:04:21,pass,506,43.4873353563776,19.44559824728782
263,1003,2025-07-01 00:04:22,tackle,506,68.56495620272435,31.137952744179078
264,1003,2025-07-01 00:04:23,shot,506,41.76384626827339,19.923266436243807
265,1002,2025-07-01 00:04:24,pass,501,19.59192304001568,37.13988856974657
266,1002,2025-07-01 00:04:25,goal,502,53.55040129904986,31.146023075261706
267,1003,2025-07-01 00:04:26,shot,502,36.98299397203745,40.478298795611366
268,1003,2025-07-01 00:04:27,shot,503,26.90470300320069,43.413541310453084
269,1002,2025-07-01 00:04:28,pass,508,50.45163650237458,35.49495707961255
270,1001,2025-07-01 00:04:29,goal,509,47.35765887650687,47.30781296279262
271,1001,2025-07-01 00:04:30,goal,500,45.59327948128565,24.936653777283333
272,1002,2025-07-01 00:04:31,pass,506,55.20844922248099,8.341199476599808
273,1001,2025-07-01 00:04:32,goal,506,38.422261702871126,13.835564149940797
274,1002,2025-07-01 00:04:33,goal,503,52.31876607764334,28.720875696576456
275,1001,2025-07-01 00:04:34,shot,500,38.208260431035164,36.26753520309982
276,1001,2025-07-01 00:04:35,shot,502,66.44496848573941,38.75571781631821
277,1003,2025-07-01 00:04:36,pass,504,49.524796262338256,20.284184412528013
278,1003,2025-07-01 00:04:37,pass,501,84.99521941550043,42.982003916960565
279,1001,2025-07-01 00:04:38,goal,506,40.10231530117792,0.0
280,1001,2025-07-01 00:04:39,goal,509,57.14314997642958,21.7934119850307
281,1003,2025-07-01 00:04:40,shot,509,72.5941788043214,37.41246537694116
282,1003,2025-07-01 00:04:41,shot,506,60.72441583347222,43.689874705275436
283,1003,2025-07-01 00:04:42,pass,509,52.8088305468721,41.357210314717165
284,1002,2025-07-01 00:04:43,pass,504,56.72113782103264,43.9564039073377
285,1001,2025-07-01 00:04:44,pass,509,60.150605138898655,32.60252809299317
286,1003,2025-07-01 00:04:45,pass,505,55.95734508220667,28.179676929217795
287,1001,2025-07-01 00:04:46,shot,500,49.70598962736691,1.82947452341606
288,1002,2025-07-01 00:04:47,pass,503,64.74293617918542,26.369226510006257
289,1002,2025-07-01 00:04:48,goal,503,48.30500569918592,12.790288613319262
290,1003,2025-07-01 00:04:49,pass,507,30.305087292518603,39.244265367324005
291,1002,2025-07-01 00:04:50,shot,501,91.16887594451224,9.48235833099374
292,1001,2025-07-01 00:04:51,shot,500,67.54914224129388,27.67269041168409
293,1003,2025-07-01 00:04:52,pass,506,31.769578697679176,12.14732935992074
294,1001,2025-07-01 00:04:53,pass,505,45.11229527008134,29.822121605368228
295,1001,2025-07-01 00:04:54,pass,504,38.605766986921715,28.02653435124824
296,1002,2025-07-01 00:04:55,goal,507,40.03762345290297,3.696687866341108
297,1002,2025-07-01 00:04:56,pass,501,67.34220804045829,35.1638651998836
298,1002,2025-07-01 00:04:57,goal,501,43.36752107578291,25.730925640714098
299,1002,2025-07-01 00:04:58,tackle,508,88.32192852409824,30.418840476773493
300,1002,2025-07-01 00:04:59,goal,500,14.666180853678043,23.772599035810252
301,1003,2025-07-01 00:05:00,pass,505,49.40639151418,19.24723154115828
302,1001,2025-07-01 00:05:01,tackle,502,23.370141470551538,41.35182552058203
303,1001,2025-07-01 00:05:02,pass,504,56.54945704503158,45.467879250181056
304,1001,2025-07-01 00:05:03,pass,507,58.94840016411374,44.53541582343289
305,1001,2025-07-01 00:05:04,goal,506,67.98050455894911,9.488162578173124
306,1002,2025-07-01 00:05:05,shot,503,25.459950719109088,50.82860962107924
307,1001,2025-07-01 00:05:06,pass,507,58.62776737846635,38.44379965702219
308,1003,2025-07-01 00:05:07,pass,509,32.53063620671726,48.741418440642825
309,1003,2025-07-01 00:05:08,pass,501,51.91595212153967,48.490042645755814
310,1001,2025-07-01 00:05:09,shot,506,41.161245222554584,35.23648074868799
311,1001,2025-07-01 00:05:10,pass,504,24.709135476374588,18.083182217513283
312,1003,2025-07-01 00:05:11,tackle,505,64.44581455650298,18.62443037809213
313,1003,2025-07-01 00:05:12,tackle,502,44.828580649149515,19.793031827162316
314,1002,2025-07-01 00:05:13,goal,509,67.15199069019754,27.284790824198307
315,1003,2025-07-01 00:05:14,pass,506,68.58029449722032,15.17012252173483
316,1002,2025-07-01 00:05:15,shot,506,76.2265928303183,4.271968385120061
317,1002,2025-07-01 00:05:16,tackle,501,39.86394697953977,4.742147689576658
318,1002,2025-07-01 00:05:17,goal,500,31.421765271729818,29.49257512408999
319,1002,2025-07-01 00:05:18,pass,509,74.01330881620055,25.96007745550544
320,1002,2025-07-01 00:05:19,pass,501,52.056384822341364,37.64749438917807
321,1001,2025-07-01 00:05:20,pass,507,76.9772506227391,27.29329016463292
322,1003,2025-07-01 00:05:21,shot,509,26.344236615806132,47.28588664423469
323,1002,2025-07-01 00:05:22,shot,502,63.77353210014028,21.160713892180333
324,1003,2025-07-01 00:05:23,goal,503,50.8621064845667,34.955952933287804
325,1003,2025-07-01 00:05:24,pass,507,49.17089298375998,38.28148972510249
326,1002,2025-07-01 00:05:25,pass,502,43.56761704845862,30.80217428066604
327,1001,2025-07-01 00:05:26,pass,505,27.788812331079527,45.205205237413814
328,1002,2025-07-01 00:05:27,pass,501,63.27591264007823,37.892502408325576
329,1001,2025-07-01 00:05:28,pass,502,42.158823578703405,42.08003950427991
330,1003,2025-07-01 00:05:29,shot,500,54.22927044780436,20.38448668472514
331,1001,2025-07-01 00:05:30,shot,508,88.64835624818173,26.7096523439373
332,1001,2025-07-01 00:05:31,goal,503,39.26274108189227,0.0
333,1001,2025-07-01 00:05:32,pass,505,44.04581707560063,29.057936621275424
334,1003,2025-07-01 00:05:33,pass,506,46.74114971252283,9.445421476797637
335,1003,2025-07-01 00:05:34,pass,501,42.114082199286194,65.20432523798985
336,1001,2025-07-01 00:05:35,goal,507,42.73445109262365,34.51880609270365
337,1001,2025-07-01 00:05:36,pass,508,63.95416229274366,24.023907602234175
338,1002,2025-07-01 00:05:37,goal,509,76.46728118741481,41.28876582649406
339,1001,2025-07-01 00:05:38,pass,501,52.59759083535911,9.139339438610513
340,1002,2025-07-01 00:05:39,goal,504,64.79725316748952,22.591185832014208
341,1001,2025-07-01 00:05:40,goal,501,46.544364208812524,24.769644966836484
342,1002,2025-07-01 00:05:41,pass,504,46.040312611866824,39.67064984355297
343,1003,2025-07-01 00:05:42,shot,506,42.00253455271249,15.326818079260685
344,1001,2025-07-01 00:05:43,pass,505,34.70642655967598,19.541301857153698
345,1001,2025-07-01 00:05:44,goal,503,74.72774875317617,31.673793253658392
346,1001,2025-07-01 00:05:45,pass,501,39.961658052339466,39.471345001732864
347,1001,2025-07-01 00:05:46,pass,506,62.22093745664371,33.17121622620132
348,1002,2025-07-01 00:05:47,goal,509,33.25754185773942,16.407434537014982
349,1001,2025-07-01 00:05:48,goal,508,50.91752960153455,31.59804910704156
350,1003,2025-07-01 00:05:49,pass,500,49.98389282666186,19.724911094075576
351,1003,2025-07-01 00:05:50,shot,502,33.41839074320403,15.856245393957648
352,1001,2025-07-01 00:05:51,pass,506,43.065215176097475,36.12190865725385
353,1003,2025-07-01 00:05:52,pass,508,28.628516140181375,38.19528113393551
354,1001,2025-07-01 00:05:53,shot,504,50.33532554842023,29.79564340024482
355,1001,2025-07-01 00:05:54,pass,506,14.788632360624817,37.66628472270007
356,1003,2025-07-01 00:05:55,pass,509,48.844705812888826,41.54891667315749
357,1001,2025-07-01 00:05:56,goal,506,63.018700065060415,0.0
